date,ALV0_Spot(snt/kWh),ALV24*(siirto+marginaali)(snt/kWh),Kulutus(kWh),ALV0_Spot(snt),ALV24*(siirto+marginaali)(snt),LT(degC)
2017-06-13 04:00:00+00:00,2.663,6.42692,0.686,1.826818,4.40886712,11.8
2017-06-13 05:00:00+00:00,2.65,6.4108,0.828,2.1942,5.3081424,13.3
2017-06-13 06:00:00+00:00,2.771,6.560840000000001,0.749,2.075479,4.91406916,13.8
2017-06-13 07:00:00+00:00,4.18,8.308,0.798,3.33564,6.629784,14.6
2017-06-13 08:00:00+00:00,4.291,8.44564,3.212,13.782692000000004,27.12739568,15.9
2017-06-13 09:00:00+00:00,4.007,8.09348,3.867,15.495069,31.29748716,16.3
2017-06-13 10:00:00+00:00,4.009,8.09596,1.225,4.911025,9.917551,17.2
2017-06-13 11:00:00+00:00,3.4520000000000004,7.40528,0.938,3.237976,6.94615264,16.7
2017-06-13 12:00:00+00:00,2.778,6.56952,0.806,2.239068,5.29503312,17
2017-06-13 13:00:00+00:00,2.723,6.501320000000001,1.129,3.074267,7.339990280000001,18
2017-06-13 14:00:00+00:00,2.588,6.333920000000001,0.816,2.111808,5.16847872,18.3
2017-06-13 15:00:00+00:00,2.913,6.73692,0.767,2.234271,5.16721764,18.3
2017-06-13 16:00:00+00:00,3.548,7.524319999999999,0.942,3.342216,7.087909439999998,18.3
2017-06-13 17:00:00+00:00,3.791,7.82564,1.082,4.101862000000001,8.467342480000001,17.1
2017-06-13 18:00:00+00:00,3.431,7.37924,2.661,9.129891,19.63615764,16.4
2017-06-13 19:00:00+00:00,3.4119999999999995,7.355679999999999,3.646,12.440151999999998,26.818809279999996,15.4
2017-06-13 20:00:00+00:00,3.214,7.11016,0.984,3.162576,6.996397439999999,13.9
2017-06-13 21:00:00+00:00,2.622,6.376079999999999,0.876,2.296872,5.585446079999999,12
2017-06-13 22:00:00+00:00,2.421,6.12684,0.829,2.007009,5.07915036,9.7
2017-06-13 23:00:00+00:00,2.333,6.01772,4.301,10.034233,25.88221372,7.3
2017-06-14 00:00:00+00:00,2.31,5.9892,1.594,3.68214,9.5467848,8.4
2017-06-14 01:00:00+00:00,2.313,5.99292,0.821,1.898973,4.920187319999999,7.3
2017-06-14 02:00:00+00:00,2.337,6.02268,0.815,1.904655,4.9084842,8.1
2017-06-14 03:00:00+00:00,2.406,6.10824,1.208,2.906448,7.37875392,10.2
2017-06-14 04:00:00+00:00,4.806,9.08424,1.284,6.170904,11.66416416,12.3
2017-06-14 05:00:00+00:00,5.01,9.3372,1.49,7.464899999999999,13.912427999999998,13.3
2017-06-14 06:00:00+00:00,5.343,9.75012,0.917,4.8995310000000005,8.94086004,14.5
2017-06-14 07:00:00+00:00,5.238,9.61992,2.54,13.304520000000002,24.4345968,14.6
2017-06-14 08:00:00+00:00,5.231,9.61124,3.61,18.88391,34.6965764,15.6
2017-06-14 09:00:00+00:00,5.207,9.58148,3.583,18.656681,34.33044284,16.2
2017-06-14 10:00:00+00:00,5.205,9.579,1.32,6.8706000000000005,12.644280000000002,16
2017-06-14 11:00:00+00:00,4.808,9.08672,0.856,4.115648,7.77823232,16.4
2017-06-14 12:00:00+00:00,3.905,7.966999999999999,0.873,3.409065,6.955190999999999,16.5
2017-06-14 13:00:00+00:00,3.5020000000000007,7.467280000000001,1.222,4.279444000000001,9.12501616,17.6
2017-06-14 14:00:00+00:00,3.435,7.3842,1.432,4.91892,10.5741744,17.4
2017-06-14 15:00:00+00:00,3.632,7.62848,2.638,9.581216,20.12393024,17.8
2017-06-14 16:00:00+00:00,3.681,7.689240000000001,1.998,7.354638,15.36310152,17.9
2017-06-14 17:00:00+00:00,4.115,8.2274,2.396,9.85954,19.7128504,17.1
2017-06-14 18:00:00+00:00,3.003,6.84852,1.79,5.37537,12.2588508,15.4
2017-06-14 19:00:00+00:00,2.897,6.71708,1.718,4.977046,11.53994344,14
2017-06-14 20:00:00+00:00,2.885,6.7022,2.935,8.467475,19.670957,12.1
2017-06-14 21:00:00+00:00,2.614,6.366160000000001,4.092,10.696488,26.05032672,8.4
2017-06-14 22:00:00+00:00,2.636,6.393440000000001,0.67,1.76612,4.283604800000001,6.6
2017-06-14 23:00:00+00:00,2.563,6.30292,0.639,1.637757,4.02756588,5.2
2017-06-15 00:00:00+00:00,2.468,6.18512,3.982,9.827576,24.62914784,4.7
2017-06-15 01:00:00+00:00,2.453,6.16652,0.643,1.577279,3.96507236,4.6
2017-06-15 02:00:00+00:00,2.448,6.16032,0.64,1.56672,3.9426048,6.7
2017-06-15 03:00:00+00:00,2.692,6.462879999999999,0.63,1.69596,4.0716144,10.9
2017-06-15 04:00:00+00:00,4.921,9.22684,0.771,3.794091,7.11389364,14.2
2017-06-15 05:00:00+00:00,5.208,9.58272,0.843,4.390344,8.07823296,15.9
2017-06-15 06:00:00+00:00,6.002,10.56728,1.308,7.850616,13.822002240000002,17.8
2017-06-15 07:00:00+00:00,5.349,9.75756,0.955,5.108295,9.3184698,19.5
2017-06-15 08:00:00+00:00,5.342,9.74888,0.653,3.488326,6.36601864,20.5
2017-06-15 09:00:00+00:00,5.236,9.61744,1.92,10.05312,18.4654848,21
2017-06-15 10:00:00+00:00,5.343,9.75012,1.575,8.415225,15.356439,21.7
2017-06-15 11:00:00+00:00,5.203,9.57652,0.806,4.193618000000001,7.71867512,21.6
2017-06-15 12:00:00+00:00,4.484,8.68496,2.139,9.591276,18.57712944,20.8
2017-06-15 13:00:00+00:00,2.716,6.492640000000001,3.233,8.780828000000001,20.99070512,20.9
2017-06-15 14:00:00+00:00,2.951,6.78404,3.894,11.491194,26.41705176,20.8
2017-06-15 15:00:00+00:00,3.079,6.94276,1.641,5.052639,11.39306916,20.3
2017-06-15 16:00:00+00:00,3.164,7.04816,1.608,5.087712000000001,11.33344128,20.5
2017-06-15 17:00:00+00:00,3.096,6.963839999999999,1.772,5.486112,12.33992448,19.4
2017-06-15 18:00:00+00:00,2.771,6.560840000000001,1.555,4.308904999999999,10.2021062,17.2
2017-06-15 19:00:00+00:00,2.829,6.63276,2.565,7.256385000000001,17.0130294,16.9
2017-06-15 20:00:00+00:00,2.961,6.79644,1.644,4.867883999999999,11.17334736,14.5
2017-06-15 21:00:00+00:00,2.648,6.40832,2.384,6.312832,15.27743488,11
2017-06-15 22:00:00+00:00,2.474,6.192559999999999,0.693,1.714482,4.291444079999999,10.1
2017-06-15 23:00:00+00:00,2.335,6.020200000000001,0.714,1.66719,4.298422800000001,10.1
2017-06-16 00:00:00+00:00,2.2,5.852800000000001,0.675,1.4850000000000003,3.950640000000001,11.5
2017-06-16 01:00:00+00:00,2.107,5.737480000000001,0.641,1.3505870000000002,3.67772468,11.4
2017-06-16 02:00:00+00:00,2.105,5.735,0.683,1.437715,3.917005000000001,11.5
2017-06-16 03:00:00+00:00,2.241,5.90364,3.07,6.87987,18.1241748,13.6
2017-06-16 04:00:00+00:00,4.884,9.18096,1.412,6.896208,12.96351552,14.8
2017-06-16 05:00:00+00:00,4.902,9.20328,0.653,3.201006,6.00974184,16.2
2017-06-16 06:00:00+00:00,5.004,9.329759999999998,0.685,3.42774,6.3908856,17.3
2017-06-16 07:00:00+00:00,4.902,9.20328,0.736,3.607872,6.77361408,18.3
2017-06-16 08:00:00+00:00,5.201,9.57404,1.023,5.320622999999999,9.79424292,20.2
2017-06-16 09:00:00+00:00,5.009,9.33596,1.746,8.745714000000001,16.30058616,20.5
2017-06-16 10:00:00+00:00,4.889,9.18716,1.11,5.42679,10.1977476,21.9
2017-06-16 11:00:00+00:00,4.883,9.17972,0.86,4.19938,7.8945592,21
2017-06-16 12:00:00+00:00,4.887,9.18468,0.823,4.022001,7.558991639999999,21.8
2017-06-16 13:00:00+00:00,2.392,6.09088,0.766,1.832272,4.66561408,21.4
2017-06-16 14:00:00+00:00,2.209,5.8639600000000005,3.168,6.998112000000001,18.57702528,20.8
2017-06-16 15:00:00+00:00,2.648,6.40832,0.885,2.34348,5.6713632,20.3
2017-06-16 16:00:00+00:00,4.047999999999999,8.144319999999999,1.019,4.124911999999998,8.299062079999997,20
2017-06-16 17:00:00+00:00,3.4880000000000004,7.449920000000001,1.007,3.512416,7.50206944,19.8
2017-06-16 18:00:00+00:00,2.305,5.9830000000000005,1.1,2.5355000000000003,6.5813000000000015,19.3
2017-06-16 19:00:00+00:00,2.296,5.971839999999999,0.994,2.282224,5.93600896,16.7
2017-06-16 20:00:00+00:00,2.323,6.00532,0.846,1.965258,5.08050072,14.2
2017-06-16 21:00:00+00:00,2.183,5.831719999999999,0.764,1.667812,4.455434079999999,11.9
2017-06-16 22:00:00+00:00,2.03,5.642,3.387,6.875609999999999,19.109454,10.3
2017-06-16 23:00:00+00:00,1.802,5.35928,0.64,1.15328,3.4299392,9
2017-06-17 00:00:00+00:00,1.7079999999999995,5.242719999999999,0.674,1.1511919999999998,3.53359328,9.7
2017-06-17 01:00:00+00:00,1.949,5.54156,0.692,1.348708,3.83475952,9.1
2017-06-17 02:00:00+00:00,1.846,5.41384,3.428,6.328088,18.55864352,9.2
2017-06-17 03:00:00+00:00,1.977,5.57628,0.672,1.3285440000000002,3.74726016,14.3
2017-06-17 04:00:00+00:00,1.914,5.49816,0.891,1.705374,4.89886056,16.4
2017-06-17 05:00:00+00:00,2.1,5.7288,1.86,3.9060000000000006,10.655568,17.9
2017-06-17 06:00:00+00:00,2.301,5.97804,1.61,3.7046100000000006,9.6246444,18.9
2017-06-17 07:00:00+00:00,2.349,6.03756,2.316,5.440284,13.982988959999998,19.5
2017-06-17 08:00:00+00:00,2.324,6.00656,2.363,5.491612,14.19350128,20.4
2017-06-17 09:00:00+00:00,2.309,5.987960000000001,1.477,3.4103930000000005,8.844216920000003,19.7
2017-06-17 10:00:00+00:00,2.282,5.954479999999999,1.303,2.973446,7.758687439999998,20.3
2017-06-17 11:00:00+00:00,2.255,5.921,2.123,4.787365,12.570283000000002,20.3
2017-06-17 12:00:00+00:00,2.209,5.8639600000000005,3.216,7.104144000000001,18.858495360000003,20.6
2017-06-17 13:00:00+00:00,2.222,5.88008,3.325,7.38815,19.551266,20
2017-06-17 14:00:00+00:00,2.291,5.96564,1.368,3.134088,8.16099552,18.8
2017-06-17 15:00:00+00:00,2.398,6.09832,1.329,3.186942,8.10466728,18.1
2017-06-17 16:00:00+00:00,2.454,6.16776,2.69,6.601260000000001,16.5912744,16.2
2017-06-17 17:00:00+00:00,2.44,6.1504,2.026,4.94344,12.4607104,16.8
2017-06-17 18:00:00+00:00,2.401,6.102039999999999,1.522,3.654322,9.28730488,16.7
2017-06-17 19:00:00+00:00,2.363,6.05492,2.368,5.595584,14.33805056,15.8
2017-06-17 20:00:00+00:00,2.365,6.0574,0.874,2.06701,5.294167600000001,14.8
2017-06-17 21:00:00+00:00,2.306,5.984240000000001,0.752,1.734112,4.500148480000001,14.8
2017-06-17 22:00:00+00:00,2.426,6.133039999999999,0.742,1.800092,4.55071568,13.8
2017-06-17 23:00:00+00:00,2.374,6.06856,0.752,1.7852480000000002,4.56355712,13
2017-06-18 00:00:00+00:00,2.341,6.027640000000001,0.778,1.8212980000000003,4.689503920000001,12.5
2017-06-18 01:00:00+00:00,2.308,5.986719999999999,3.208,7.404064,19.20539776,11.8
2017-06-18 02:00:00+00:00,2.195,5.8466,0.713,1.5650349999999995,4.168625799999999,13.3
2017-06-18 03:00:00+00:00,2.249,5.91356,0.645,1.450605,3.8142462,13.6
2017-06-18 04:00:00+00:00,2.339,6.02516,0.857,2.004523,5.16356212,13.6
2017-06-18 05:00:00+00:00,2.408,6.11072,0.854,2.056432,5.218554879999999,13
2017-06-18 06:00:00+00:00,2.44,6.1504,0.891,2.17404,5.480006400000001,13.5
2017-06-18 07:00:00+00:00,2.44,6.1504,0.774,1.88856,4.7604096,12.1
2017-06-18 08:00:00+00:00,2.434,6.14296,1.492,3.631528,9.16529632,12.4
2017-06-18 09:00:00+00:00,2.424,6.13056,1.337,3.240888,8.19655872,14.2
2017-06-18 10:00:00+00:00,2.413,6.11692,0.988,2.384044,6.043516960000001,15.9
2017-06-18 11:00:00+00:00,2.353,6.042520000000001,2.321,5.4613130000000005,14.024688920000004,15
2017-06-18 12:00:00+00:00,2.256,5.92224,4.994,11.266464,29.57566656,16.4
2017-06-18 13:00:00+00:00,2.358,6.04872,0.882,2.079756,5.33497104,16
2017-06-18 14:00:00+00:00,2.477,6.19628,0.761,1.884997,4.71536908,16.2
2017-06-18 15:00:00+00:00,2.455,6.169,0.8,1.964,4.9352,14.9
2017-06-18 16:00:00+00:00,2.59,6.336399999999999,0.825,2.13675,5.227529999999999,14.7
2017-06-18 17:00:00+00:00,2.702,6.47528,0.924,2.496648,5.98315872,14.6
2017-06-18 18:00:00+00:00,2.438,6.14792,0.84,2.04792,5.1642528,14.7
2017-06-18 19:00:00+00:00,2.42,6.1256,1.002,2.42484,6.1378512,14.4
2017-06-18 20:00:00+00:00,2.491,6.21364,1.052,2.6205320000000003,6.53674928,14.3
2017-06-18 21:00:00+00:00,2.491,6.21364,0.963,2.398833,5.983735319999999,12.7
2017-06-18 22:00:00+00:00,2.408,6.11072,3.185,7.66948,19.4626432,12.7
2017-06-18 23:00:00+00:00,2.376,6.07104,0.905,2.15028,5.4942912,12.5
2017-06-19 00:00:00+00:00,2.332,6.0164800000000005,0.912,2.126784,5.48702976,13.3
2017-06-19 01:00:00+00:00,2.312,5.99168,0.931,2.152472,5.57825408,12.9
2017-06-19 02:00:00+00:00,2.355,6.045,0.956,2.25138,5.77902,12.6
2017-06-19 03:00:00+00:00,2.424,6.13056,1.116,2.705184,6.84170496,13.2
2017-06-19 04:00:00+00:00,3.099,6.96756,0.822,2.547378,5.72733432,13.6
2017-06-19 05:00:00+00:00,3.549,7.52556,0.935,3.318315,7.0363986,13.9
2017-06-19 06:00:00+00:00,4.811,9.09044,1.006,4.839866,9.144982639999998,14.6
2017-06-19 07:00:00+00:00,4.907,9.20948,0.855,4.195485,7.874105399999999,14.8
2017-06-19 08:00:00+00:00,4.883,9.17972,5.11,24.95213,46.9083692,15
2017-06-19 09:00:00+00:00,4.887,9.18468,3.235,15.809444999999998,29.7124398,16.5
2017-06-19 10:00:00+00:00,4.852,9.14128,0.866,4.2018320000000005,7.91634848,16.4
2017-06-19 11:00:00+00:00,3.392,7.33088,0.825,2.7984,6.047975999999999,17
2017-06-19 12:00:00+00:00,2.833,6.63772,0.848,2.402384,5.62878656,16.4
2017-06-19 13:00:00+00:00,2.574,6.316559999999999,0.874,2.249676,5.52067344,16.4
2017-06-19 14:00:00+00:00,2.495,6.2186,2.619,6.5344050000000005,16.286513400000004,16.6
2017-06-19 15:00:00+00:00,2.594,6.34136,2.056,5.333264,13.03783616,16.3
2017-06-19 16:00:00+00:00,2.727,6.506279999999999,0.777,2.118879,5.05537956,16.3
2017-06-19 17:00:00+00:00,2.889,6.70716,3.191,9.218799,21.40254756,15.9
2017-06-19 18:00:00+00:00,2.748,6.532320000000001,1.164,3.198672,7.603620480000001,15.4
2017-06-19 19:00:00+00:00,2.651,6.412039999999999,0.974,2.5820739999999995,6.245326959999999,14.6
2017-06-19 20:00:00+00:00,2.555,6.293,2.876,7.34818,18.098668,13.1
2017-06-19 21:00:00+00:00,2.428,6.1355200000000005,1.804,4.380112,11.068478080000002,11.1
2017-06-19 22:00:00+00:00,2.435,6.1442,0.846,2.06001,5.1979932,9.7
2017-06-19 23:00:00+00:00,2.371,6.06484,1.469,3.4829990000000004,8.90924996,7.8
2017-06-20 00:00:00+00:00,2.301,5.97804,3.309,7.614009000000001,19.78133436,7
2017-06-20 01:00:00+00:00,2.263,5.93092,0.834,1.887342,4.94638728,8.2
2017-06-20 02:00:00+00:00,2.281,5.95324,0.834,1.902354,4.96500216,8.7
2017-06-20 03:00:00+00:00,2.409,6.111960000000001,1.076,2.592084,6.5764689600000015,12
2017-06-20 04:00:00+00:00,3.370000000000001,7.3036,1.902,6.409740000000002,13.8914472,13.9
2017-06-20 05:00:00+00:00,4.232,8.372480000000001,1.655,7.00396,13.856454400000002,15.3
2017-06-20 06:00:00+00:00,4.697,8.94908,1.763,8.280811,15.77722804,16.1
2017-06-20 07:00:00+00:00,4.528,8.73952,1.148,5.198143999999999,10.03296896,17.3
2017-06-20 08:00:00+00:00,4.527,8.738280000000001,1.099,4.975173,9.603369720000002,17.6
2017-06-20 09:00:00+00:00,4.59,8.8164,4.982,22.86738,43.9233048,17.5
2017-06-20 10:00:00+00:00,4.549,8.76556,1.267,5.763583,11.10596452,17.5
2017-06-20 11:00:00+00:00,4.256,8.402239999999999,1.27,5.40512,10.6708448,16.8
2017-06-20 12:00:00+00:00,4.1,8.208799999999998,1.212,4.9692,9.949065599999996,17.3
2017-06-20 13:00:00+00:00,2.495,6.2186,1.46,3.6427,9.079156,16.7
2017-06-20 14:00:00+00:00,2.42,6.1256,1.404,3.39768,8.6003424,15.8
2017-06-20 15:00:00+00:00,2.716,6.492640000000001,1.379,3.745364,8.95335056,15.7
2017-06-20 16:00:00+00:00,3.494,7.45736,1.15,4.0181,8.575963999999999,15.3
2017-06-20 17:00:00+00:00,2.936,6.765439999999999,1.217,3.573112,8.233540479999998,15.7
2017-06-20 18:00:00+00:00,2.433,6.141719999999999,1.158,2.8174139999999994,7.112111759999999,14.6
2017-06-20 19:00:00+00:00,2.422,6.12808,2.49,6.030780000000001,15.2589192,13
2017-06-20 20:00:00+00:00,2.426,6.133039999999999,4.009,9.725834,24.58735736,9.3
2017-06-20 21:00:00+00:00,2.395,6.0946,1.014,2.42853,6.1799244,10.3
2017-06-20 22:00:00+00:00,2.396,6.095840000000001,0.946,2.266616,5.76666464,12.3
2017-06-20 23:00:00+00:00,2.325,6.0078000000000005,0.946,2.19945,5.6833788,11.5
2017-06-21 00:00:00+00:00,2.304,5.98176,0.888,2.045952,5.31180288,9.4
2017-06-21 01:00:00+00:00,2.292,5.966879999999999,3.279,7.515467999999999,19.56539952,8.5
2017-06-21 02:00:00+00:00,2.291,5.96564,0.707,1.6197369999999998,4.21770748,7.5
2017-06-21 03:00:00+00:00,2.417,6.121879999999999,0.68,1.64356,4.162878399999999,6.9
2017-06-21 04:00:00+00:00,2.957,6.79148,0.827,2.445439,5.61655396,7
2017-06-21 05:00:00+00:00,3.042,6.89688,0.877,2.667834,6.04856376,7.6
2017-06-21 06:00:00+00:00,2.994,6.83736,0.705,2.11077,4.8203388,8.1
2017-06-21 07:00:00+00:00,3.113,6.98492,3.733,11.620829,26.07470636,8.4
2017-06-21 08:00:00+00:00,3.3020000000000005,7.219280000000001,1.084,3.579368000000001,7.8256995200000015,9.2
2017-06-21 09:00:00+00:00,3.353,7.28252,1.489,4.992617000000001,10.84367228,9.2
2017-06-21 10:00:00+00:00,3.403,7.34452,2.265,7.707795000000001,16.635337800000002,9.2
2017-06-21 11:00:00+00:00,3.289,7.2031600000000005,1.098,3.611322,7.909069680000001,9.4
2017-06-21 12:00:00+00:00,3.186,7.07544,4.279,13.632894,30.275807760000003,9.4
2017-06-21 13:00:00+00:00,2.882,6.69848,1.23,3.54486,8.2391304,10
2017-06-21 14:00:00+00:00,2.771,6.560840000000001,1.24,3.43604,8.1354416,11
2017-06-21 15:00:00+00:00,3.286,7.19944,2.15,7.0649,15.478796,10.4
2017-06-21 16:00:00+00:00,3.64,7.6384,3.712,13.511680000000002,28.3537408,10.1
2017-06-21 17:00:00+00:00,3.875,7.929799999999999,2.486,9.63325,19.7134828,10.3
2017-06-21 18:00:00+00:00,3.304,7.22176,2.649,8.752296,19.13044224,9.6
2017-06-21 19:00:00+00:00,4.064,8.164159999999999,3.592,14.597888,29.32566272,9
2017-06-21 20:00:00+00:00,3.985,8.066199999999998,2.673,10.651905,21.5609526,8.1
2017-06-21 21:00:00+00:00,3.297,7.213080000000001,0.82,2.70354,5.914725600000001,7.8
2017-06-21 22:00:00+00:00,2.999,6.84356,2.466,7.395534,16.876218960000003,7.3
2017-06-21 23:00:00+00:00,2.785,6.5782,2.322,6.46677,15.2745804,6.7
2017-06-22 00:00:00+00:00,2.558,6.29672,0.704,1.8008319999999998,4.43289088,7
2017-06-22 01:00:00+00:00,2.501,6.22604,2.708,6.772708,16.860116320000003,6.3
2017-06-22 02:00:00+00:00,2.504,6.22976,1.687,4.224248,10.50960512,6.2
2017-06-22 03:00:00+00:00,2.947,6.77908,0.889,2.619883,6.026602120000001,6
2017-06-22 04:00:00+00:00,3.646,7.645840000000001,2.638,9.618148,20.16972592,6.5
2017-06-22 05:00:00+00:00,4.239,8.38116,2.18,9.24102,18.2709288,6.8
2017-06-22 06:00:00+00:00,4.48,8.68,0.684,3.0643200000000004,5.93712,7.4
2017-06-22 07:00:00+00:00,4.088,8.19392,0.68,2.77984,5.571865600000001,7.7
2017-06-22 08:00:00+00:00,3.891,7.94964,0.741,2.883231,5.89068324,7.6
2017-06-22 09:00:00+00:00,3.715,7.731399999999999,2.946,10.94439,22.7767044,8.2
2017-06-22 10:00:00+00:00,3.496,7.45984,4.194,14.662224,31.28656896,9.2
2017-06-22 11:00:00+00:00,3.171,7.056839999999999,1.074,3.405654,7.57904616,9.2
2017-06-22 12:00:00+00:00,3.032,6.884479999999999,2.086,6.324751999999999,14.361025279999996,9.4
2017-06-22 13:00:00+00:00,3.037,6.890680000000001,1.44,4.373279999999999,9.9225792,10.6
2017-06-22 14:00:00+00:00,3.017,6.86588,5.797,17.489549,39.80150636,11
2017-06-22 15:00:00+00:00,3.743,7.76612,2.598,9.724314,20.17637976,10.3
2017-06-22 16:00:00+00:00,3.99,8.0724,0.741,2.9565900000000003,5.9816484,10.1
2017-06-22 17:00:00+00:00,4.09,8.196399999999999,0.863,3.52967,7.073493199999999,9.4
2017-06-22 18:00:00+00:00,3.805,7.842999999999999,3.377,12.849485,26.485810999999995,9
2017-06-22 19:00:00+00:00,3.756,7.78224,1.056,3.966336,8.218045440000001,9.1
2017-06-22 20:00:00+00:00,3.5200000000000005,7.489600000000001,0.602,2.11904,4.508739200000001,8.9
2017-06-22 21:00:00+00:00,3.023,6.8733200000000005,0.532,1.6082360000000002,3.65660624,8.3
2017-06-22 22:00:00+00:00,2.533,6.26572,2.899,7.343167,18.16432228,7.8
2017-06-22 23:00:00+00:00,2.355,6.045,0.573,1.3494149999999998,3.463785,8.6
2017-06-23 00:00:00+00:00,2.243,5.90612,0.521,1.168603,3.07708852,8.7
2017-06-23 01:00:00+00:00,2.141,5.77964,3.28,7.02248,18.9572192,8.7
2017-06-23 02:00:00+00:00,2.159,5.80196,0.573,1.2371069999999995,3.32452308,8.7
2017-06-23 03:00:00+00:00,2.334,6.01896,0.511,1.192674,3.07568856,8.5
2017-06-23 04:00:00+00:00,2.686,6.455439999999999,0.524,1.407464,3.38265056,8.7
2017-06-23 05:00:00+00:00,3.102,6.97128,4.015,12.454529999999998,27.9896892,9
2017-06-23 06:00:00+00:00,3.281,7.19324,4.721,15.489601,33.95928604,9
2017-06-23 07:00:00+00:00,3.3270000000000004,7.25028,0.63,2.09601,4.5676764,9.3
2017-06-23 08:00:00+00:00,3.045,6.900599999999999,0.514,1.56513,3.5469083999999995,9.9
2017-06-23 09:00:00+00:00,2.905,6.726999999999999,0.516,1.49898,3.471132,10.5
2017-06-23 10:00:00+00:00,2.777,6.568280000000001,0.508,1.410716,3.33668624,11.3
2017-06-23 11:00:00+00:00,2.61,6.3612,0.55,1.4355,3.4986600000000005,11.8
2017-06-23 12:00:00+00:00,2.507,6.23348,0.507,1.271049,3.16037436,11.8
2017-06-23 13:00:00+00:00,2.498,6.222320000000001,0.512,1.278976,3.1858278400000004,11.6
2017-06-23 14:00:00+00:00,2.63,6.386,0.566,1.4885799999999998,3.614476,12.3
2017-06-23 15:00:00+00:00,2.768,6.55712,0.518,1.433824,3.3965881600000003,12.3
2017-06-23 16:00:00+00:00,2.766,6.554639999999999,0.47,1.30002,3.080680799999999,12.2
2017-06-23 17:00:00+00:00,2.755,6.541,2.712,7.47156,17.739192000000003,11
2017-06-23 18:00:00+00:00,2.525,6.2558,1.136,2.8684,7.106588799999999,10.5
2017-06-23 19:00:00+00:00,2.516,6.24464,0.503,1.265548,3.14105392,9.8
2017-06-23 20:00:00+00:00,2.561,6.300439999999999,0.485,1.242085,3.0557134,9.2
2017-06-23 21:00:00+00:00,2.516,6.24464,0.49,1.23284,3.0598736,8.7
2017-06-23 22:00:00+00:00,2.512,6.23968,2.848,7.154176,17.77060864,8.6
2017-06-23 23:00:00+00:00,2.378,6.073519999999999,0.495,1.17711,3.0063924,8
2017-06-24 00:00:00+00:00,2.324,6.00656,0.494,1.148056,2.96724064,7.9
2017-06-24 01:00:00+00:00,2.228,5.88752,3.142,7.000376,18.49858784,8.2
2017-06-24 02:00:00+00:00,2.028,5.63952,0.565,1.1458199999999998,3.1863288,8.4
2017-06-24 03:00:00+00:00,1.999,5.60356,0.482,0.963518,2.70091592,9.1
2017-06-24 04:00:00+00:00,2.209,5.8639600000000005,0.487,1.075783,2.85574852,9.7
2017-06-24 05:00:00+00:00,2.375,6.0698,0.512,1.216,3.1077376,10.2
2017-06-24 06:00:00+00:00,2.403,6.10452,0.48,1.15344,2.9301696,10.7
2017-06-24 07:00:00+00:00,2.393,6.09212,0.469,1.1223169999999998,2.85720428,11.6
2017-06-24 08:00:00+00:00,2.288,5.96192,0.509,1.1645919999999998,3.03461728,11.9
2017-06-24 09:00:00+00:00,2.237,5.89868,1.503,3.362211,8.865716039999999,13.2
2017-06-24 10:00:00+00:00,2.214,5.87016,1.743,3.859002,10.231688880000002,15
2017-06-24 11:00:00+00:00,2.142,5.78088,0.646,1.383732,3.73444848,15.7
2017-06-24 12:00:00+00:00,2.06,5.6792,0.545,1.1227,3.095164,17.7
2017-06-24 13:00:00+00:00,1.968,5.565119999999999,0.535,1.05288,2.9773392,17.8
2017-06-24 14:00:00+00:00,1.941,5.53164,0.537,1.0423170000000002,2.97049068,17.3
2017-06-24 15:00:00+00:00,2.207,5.86148,0.512,1.129984,3.0010777600000003,16.6
